Station,Date,mean_T,min_T,max_T,Precipitation
38384001,19920123,-6.3,-12,-1.9,0
38384001,19920124,-1.8,-7.2,5.2,0
38384001,19920125,-1.5,-6.4,3.5,0
38384001,19920126,-2.4,-4.1,0.2,0
38384001,19920127,-2.9,-4.3,-1.1,0
38384001,19920128,-1.5,-4.8,1.6,0
38384001,19920129,-0.6,-5.3,3.3,0
38384001,19920130,0.4,-3.7,6.8,0
38384001,19920131,-0.7,-5.1,6,0
38384001,19920201,-2.5,-6.9,2.6,0
38384001,19920202,-1.5,-4.3,8.3,0
38384001,19920203,1.2,-6.3,9.6,0
38384001,19920204,3.6,2.3,4.7,8
38384001,19920205,5.2,2.8,6.7,2.1
38384001,19920206,5.8,5.5,7.4,0
38384001,19920207,1.5,-3.2,9.8,0
38384001,19920208,3.2,-3.7,12,0
38384001,19920209,8.5,4.9,13.2,0.7
38384001,19920210,6.2,2.9,11,0
38384001,19920211,3.7,-0.2,7.5,4.2
38384001,19920212,8.6,3.7,15.7,0
38384001,19920213,5.3,2.6,7.6,18.6
38384001,19920214,4.7,3.4,8.4,0
38384001,19920215,4.6,-0.2,8.5,4
38384001,19920216,5.3,4.9,7.8,0.8
38384001,19920217,0.9,-0.7,3.3,0.8
38384001,19920218,-1.4,-2.9,0.5,0
38384001,19920219,-2.6,-6.7,1.8,0
38384001,19920220,-2.8,-5.8,0.4,0
38384001,19920221,-1.9,-6.1,2.2,0
38384001,19920222,0.4,-5.1,5.9,0
38384001,19920223,2.2,-3.6,9.2,0
38384001,19920224,4.7,-2,13.6,0
38384001,19920225,6.6,3,10.5,0
38384001,19920226,6.7,3.4,10.1,0
38384001,19920227,5.7,-0.8,13.1,0
38384001,19920228,6.6,1.2,15.1,0
38384001,19920229,8.4,1.4,16.4,0
38384001,19920301,7.6,1.6,14.1,0
38384001,19920302,8.3,3.5,14.5,0
38384001,19920303,7.4,1.5,15.2,0
38384001,19920304,7.8,0.1,17.4,0
38384001,19920305,7.2,4.9,8.9,7
38384001,19920306,8.6,6.9,11.8,0
38384001,19920307,6.7,-0.3,14.7,0
38384001,19920308,8,2.5,13.9,1
38384001,19920309,8.2,6.6,10.3,0.2
38384001,19920310,8.8,2,14.9,0.4
38384001,19920311,7.2,6.4,9.4,0
38384001,19920312,5.4,-1.6,11.6,0
38384001,19920313,7.6,5.6,11.1,2.2
38384001,19920314,8.5,7.2,10.6,3.8
38384001,19920315,8.9,7.2,11.1,6
38384001,19920316,8.3,6.4,10.9,0.2
38384001,19920317,6.8,0.5,13.9,0
38384001,19920318,8.4,2,15.7,0
38384001,19920319,8.9,1.7,15.3,0
38384001,19920320,10.6,5.6,16.3,0
38384001,19920321,9.9,2.6,17.9,0
38384001,19920322,7.6,5.7,9.4,9.2
38384001,19920323,7.5,6,10.4,10.9
38384001,19920324,2.6,1.4,5.5,2.4
38384001,19920325,3,1.7,5.3,0.2
38384001,19920326,3.2,-0.1,7.3,4.6
38384001,19920327,3.8,2.1,6,0
38384001,19920328,4.2,3,7,0.4
38384001,19920329,6.1,2.2,11,0
38384001,19920330,8,1.5,14,9.4
38384001,19920331,3.6,0.4,2.1,27.3
38384001,19920401,3.2,-0.9,8.2,0
38384001,19920402,7.4,2.9,12.7,0.2
38384001,19920403,10.5,6,15.8,12
38384001,19920404,9.9,8,11.9,9
38384001,19920405,5.9,4.4,6.3,5.2
38384001,19920406,5.2,0,9.9,0
38384001,19920407,7,0.8,12.4,1.2
38384001,19920408,9.7,6,14.4,0
38384001,19920409,8.5,3.1,13.6,0
38384001,19920410,9.1,2.2,15.8,0
38384001,19920411,9.2,1.3,16.4,0
38384001,19920412,10.4,1.7,17.9,0.4
38384001,19920413,10.5,8.2,14.3,0
38384001,19920414,9.9,1,17.7,1.6
38384001,19920415,9.2,5.7,12.6,9.8
38384001,19920416,3.8,1,6.7,0.8
38384001,19920417,5,2.4,8.4,0.3
38384001,19920418,6.8,3.3,10.9,0
38384001,19920419,12.2,9,15.6,0
38384001,19920420,12.1,7.9,17.8,0
38384001,19920421,13.6,4.2,23,0
38384001,19920422,15.3,7.8,21.9,0
38384001,19920423,13.1,9.4,18.8,0
38384001,19920424,15.3,5.4,24.8,0
38384001,19920425,16.9,7.3,23.9,0
38384001,19920426,18.3,8.3,25.7,0
38384001,19920427,16.2,11.2,22.6,0
38384001,19920428,10.6,8,13.6,25.4
38384001,19920429,8.5,5.5,12.4,0
38384001,19920430,9.6,5,13.8,0
38384001,19920501,9.7,2.3,16.2,18
38384001,19920502,9,6.3,10.6,19.6
38384001,19920503,9,6.3,11.3,0
38384001,19920504,11.5,7.4,15.4,0
38384001,19920505,12.5,6.4,17.4,0
38384001,19920506,13.2,7,18.6,0
38384001,19920507,14.2,6.6,20.6,0
38384001,19920508,15.3,8.6,20,0
38384001,19920509,15.7,9,22,0
38384001,19920510,16.9,8.9,23.1,0.2
38384001,19920511,14.7,12.1,18.3,0
38384001,19920512,13.1,4.2,21.4,0
38384001,19920513,17.5,7.2,25.8,0
38384001,19920514,20,11.6,26.7,0
38384001,19920515,21.6,14.4,29,0
38384001,19920516,21.2,13.1,28.3,0
38384001,19920517,19.9,11.7,26.4,0
38384001,19920518,18.8,11.4,25.3,0
38384001,19920519,18.8,11.4,26,4.3
38384001,19920520,13.3,12,16.3,17
38384001,19920521,11.5,9.5,13.4,0.8
38384001,19920522,14.5,9.6,20.2,0
38384001,19920523,14,9.1,17.8,0
38384001,19920524,15.2,10.9,22,13.7
38384001,19920525,17.5,12.9,22.4,0
38384001,19920526,19,11.4,25.8,0
38384001,19920527,18.6,12.1,24.4,0
38384001,19920528,18.3,11.7,24,0
38384001,19920529,17.3,15.1,19.8,0
38384001,19920530,17.9,14.1,23,21.4
38384001,19920531,18.4,15.2,23.5,4
38384001,19920601,18,16.2,23.7,21.9
38384001,19920602,16.2,13.5,20.4,2.4
38384001,19920603,15.2,12.6,19.5,3.8
38384001,19920604,13.3,10.2,16.7,4.2
38384001,19920605,13.1,11.3,16.6,5.2
38384001,19920606,12.4,10,18.4,3.2
38384001,19920607,12.9,8.6,16.6,2.4
38384001,19920608,13.4,10.6,15.8,1.4
38384001,19920609,15.7,8.7,21.9,6.2
38384001,19920610,14.6,11.7,20.6,21.5
38384001,19920611,14.2,12.5,19.5,14
38384001,19920612,15.7,12.6,20.8,0.8
38384001,19920613,15.8,12.1,20.6,0
38384001,19920614,18.6,10.6,25.5,0
38384001,19920615,20.8,12.7,28,0.6
38384001,19920616,20.5,16.7,24.5,0
38384001,19920617,19.9,15.9,25.6,0.6
38384001,19920618,17.8,14.7,22.2,0
38384001,19920619,12.6,9.8,14.6,0
38384001,19920620,11.2,10.1,13.6,0.2
38384001,19920621,13.8,5.1,20.5,0.2
38384001,19920622,15.5,12.5,19.9,14.5
38384001,19920623,17.8,14,23.2,1.4
38384001,19920624,17.4,15.4,20.5,7.4
38384001,19920625,16.7,13.4,20.6,7.5
38384001,19920626,15.1,12.9,17.8,1.6
38384001,19920627,18.9,13.9,24.4,0
38384001,19920628,19.6,11.3,26.6,0
38384001,19920629,20.7,14.4,26.1,0
38384001,19920630,17.1,12.6,23.4,8
38384001,19920701,15.6,13.6,19.1,1
38384001,19920702,17.6,13.5,23.2,1.9
38384001,19920703,19.8,11.9,26.7,23
38384001,19920704,16.9,14.3,22.2,16.6
38384001,19920705,15.4,12.6,20.9,2.2
38384001,19920706,16.3,12.9,21.2,6
38384001,19920707,15.9,13.5,19.4,0.3
38384001,19920708,17.9,14.8,22.8,8.8
38384001,19920709,18.1,15,23.7,2
38384001,19920710,16.8,14.9,22.5,29.4
38384001,19920711,16.2,13.2,21.6,1
38384001,19920712,17.2,14.3,23.4,5.7
38384001,19920713,17.4,10.4,23.6,0
38384001,19920714,19.1,11.2,25.6,0
38384001,19920715,20.4,11.1,27.6,0
38384001,19920716,22.6,15.4,28.6,0
38384001,19920717,22.9,16.9,28.9,0
38384001,19920718,22.6,18.2,27.3,0
38384001,19920719,23.1,14.9,30.2,0
38384001,19920720,24.6,18.7,31,0
38384001,19920721,24,20.1,29.5,0
38384001,19920722,21,18.5,25.1,4.2
38384001,19920723,21.4,14,28.4,0
38384001,19920724,23.9,17.8,29.7,0
38384001,19920725,21.7,15.4,27.6,0
38384001,19920726,22.2,13.9,29.1,0
38384001,19920727,23.3,16.2,30.4,0
38384001,19920728,21.4,16.3,26.5,0
38384001,19920729,23.9,16.8,30.8,0
38384001,19920730,24.8,16.9,31.8,0
38384001,19920731,25.6,19.3,31.5,0
38384001,19920801,23.7,16.9,31,0
38384001,19920802,24.8,17.8,33.2,0
38384001,19920803,23.1,18.2,31.9,4.1
38384001,19920804,21.5,17.8,25.3,0
38384001,19920805,21.9,14.2,29,0
38384001,19920806,25.3,18.2,32.4,0
38384001,19920807,26.4,19.3,33.3,0
38384001,19920808,25.6,19.1,31.7,0
38384001,19920809,23.6,17.1,33.1,6.7
38384001,19920810,19.2,15.3,24.2,0
38384001,19920811,19.2,13.2,25.5,0
38384001,19920812,19.3,11.7,26.4,0
38384001,19920813,18.8,12.3,24.1,0
38384001,19920814,17.3,11.6,23.4,1.3
38384001,19920815,17.4,14.9,22.4,0
38384001,19920816,18.4,10.4,26.3,0
38384001,19920817,22,12.4,30.7,0
38384001,19920818,24.5,15.7,33.7,0
38384001,19920819,25.1,17.9,34.5,0
38384001,19920820,24,17.1,31,0
38384001,19920821,22.9,18.3,29.3,0.2
38384001,19920822,20.5,14.4,28.8,2
38384001,19920823,21.4,16.2,27.8,0
38384001,19920824,21.6,15.1,29.2,0
38384001,19920825,24.1,14.6,33.8,0
38384001,19920826,24.9,16.9,31.5,0
38384001,19920827,24.2,19,30.3,0
38384001,19920828,24.1,20.8,29.3,1.4
38384001,19920829,17.7,14.1,19.2,29.7
38384001,19920830,17.6,11.8,23.3,0
38384001,19920831,16,12.2,24,45.2
38384001,19920901,13,8.5,18.5,0.2
38384001,19920902,15.6,7.8,23.6,0
38384001,19920903,17.2,13.8,22.8,0.4
38384001,19920904,14.4,13.3,17.7,0.6
38384001,19920905,12.3,6.5,17.3,0
38384001,19920906,12.2,4.7,19.8,0
38384001,19920907,16.6,7.6,25.7,0
38384001,19920908,16.8,15,20.1,0.2
38384001,19920909,13.4,12.3,14.1,28.6
38384001,19920910,16.6,12.6,22.2,0
38384001,19920911,19.5,16.6,25.4,0
38384001,19920912,17.8,12.4,22.8,0
38384001,19920913,18.5,11.4,26.2,0
38384001,19920914,18.6,14.2,23.7,0
38384001,19920915,16.2,10.5,22.2,0
38384001,19920916,17.4,9.8,25.4,0
38384001,19920917,19.7,13.8,25.9,0
38384001,19920918,17.8,13.6,22.2,0
38384001,19920919,16.4,12.1,22.1,0
38384001,19920920,16.7,10.8,23.7,0
38384001,19920921,17.8,13,24,0
38384001,19920922,14.7,13.5,17.2,11.8
38384001,19920923,14.4,10.3,20.3,0
38384001,19920924,13.6,8.9,19.4,0
38384001,19920925,15.3,9,21.9,0
38384001,19920926,17.1,11.9,24.8,0.2
38384001,19920927,17.1,13.7,20.7,4.2
38384001,19920928,13,9.6,17.2,1.6
38384001,19920929,13.7,9.6,19.8,0
38384001,19920930,13.6,7.2,19.8,0
38384001,19921001,13.6,7.6,19.2,0
38384001,19921002,12.9,9.3,16.8,13.2
38384001,19921003,11.9,11.3,13.6,8
38384001,19921004,11,9.7,12.1,1.2
38384001,19921005,11.2,9.6,12.5,2.8
38384001,19921006,10,9.3,10.9,0.4
38384001,19921007,11,8.9,14.5,0.6
38384001,19921008,12.4,6.9,18.9,0
38384001,19921009,12,8.4,18.2,21.8
38384001,19921010,12.7,11.3,16.7,13.8
38384001,19921011,10.7,8.6,13.6,0
38384001,19921012,10.5,9,12.4,0
38384001,19921013,10.1,5.4,15.7,0
38384001,19921014,9.2,5.3,14.6,0
38384001,19921015,10.1,7.9,13.2,0
38384001,19921016,8.8,5.1,12.6,22.2
38384001,19921017,5.3,3.9,5.8,15.8
38384001,19921018,3.7,-1.2,11.1,0
38384001,19921019,4.1,0.4,8.3,19.2
38384001,19921020,6.9,4.9,8.9,11
38384001,19921021,6.5,5,8.6,14.3
38384001,19921022,6.1,1.1,11.7,0
38384001,19921023,7,3.8,10,2.4
38384001,19921024,7.7,4.5,11.4,10.4
38384001,19921025,10,6.2,13.9,9.2
38384001,19921026,8.8,5.7,12.5,2.4
38384001,19921027,9.2,4.7,12.4,2.8
38384001,19921028,12.5,10.4,14.1,15.2
38384001,19921029,8.9,7.3,13.9,0.2
38384001,19921030,7.7,6,10,19.8
38384001,19921031,5.9,5.3,6.5,0.2
38384001,19921101,6.4,5.6,8.3,5.4
38384001,19921102,6,5.2,8.1,2.2
38384001,19921103,9.3,3.4,12.3,0.4
38384001,19921104,11.8,9,14,0.2
38384001,19921105,9.4,8.2,10.4,0
38384001,19921106,9,6.2,14.3,0
38384001,19921107,8.7,5.4,18.4,0
38384001,19921108,7.5,3.1,10.9,0
38384001,19921109,10.8,7.8,16.4,0
38384001,19921110,10.5,7.8,12.5,8.8
38384001,19921111,9.3,6.1,12.5,10
38384001,19921112,6.4,2.8,9.5,1.4
38384001,19921113,4.6,3.4,5.8,9.4
38384001,19921114,2.9,-1.7,5.6,4.8
38384001,19921115,7.7,4.7,10.8,42.6
38384001,19921116,7.5,5,11.6,4.2
38384001,19921117,4.6,3.2,5.6,4.8
38384001,19921118,4.4,2.5,6.6,8.8
38384001,19921119,6.5,3.5,10,9.2
38384001,19921120,8.5,7.7,9.9,5.4
38384001,19921121,8.6,7,11.4,4.6
38384001,19921122,10.9,8.2,14.6,0
38384001,19921123,8.1,4,15,0
38384001,19921124,7,2.6,10.9,0
38384001,19921125,10,7.6,12.5,0
38384001,19921126,10.5,7.3,13.2,9.6
38384001,19921127,7.3,4.3,11.1,0
38384001,19921128,8.3,3,13.6,0
38384001,19921129,8.2,5.3,14.9,0
38384001,19921130,8.1,3.9,13.3,0
38384001,19921201,8.4,3.9,11.7,0
38384001,19921202,11.4,5.3,14.8,1
38384001,19921203,9.8,8.4,11.9,5.4
38384001,19921204,8.1,2,11.3,20.6
38384001,19921205,5.4,3.7,7,1.2
38384001,19921206,4,1.6,8.3,10.4
38384001,19921207,5.3,0.5,6.5,8.6
38384001,19921208,6.3,4.6,7.1,6
38384001,19921209,4,2.1,4.9,0.6
38384001,19921210,2.7,1.7,3.5,0
38384001,19921211,1.6,1.2,2.3,0
38384001,19921212,2.5,0.4,5.7,7.2
38384001,19921213,3.3,2,4.9,0
38384001,19921214,1.1,-2.3,6,0
38384001,19921215,3.7,0.4,11.4,0
38384001,19921216,6.2,1.7,13.5,0
38384001,19921217,6,2.9,10.2,0
38384001,19921218,5.1,1.1,12.4,0
38384001,19921219,5.9,0.4,10.5,0
38384001,19921220,4.5,1,7.7,0
38384001,19921221,5.8,2.3,11.6,0
38384001,19921222,4.6,1.7,8.9,0
38384001,19921223,4.1,1.2,6.3,0.4
38384001,19921224,5.8,4.6,11,0
38384001,19921225,1.8,-1.5,3.7,0
38384001,19921226,2,1.7,2.7,0
38384001,19921227,1.3,0.9,1.9,0
38384001,19921228,0.1,-0.9,1.6,0
38384001,19921229,-0.4,-2.5,1.9,0
38384001,19921230,-1.2,-2.9,2.7,0
38384001,19921231,-3.3,-5.9,-1.4,0
38384001,19930101,-3,-3.3,-2.2,0
38384001,19930102,-3.6,-5.1,-1.2,0
38384001,19930103,-7.2,-9.1,-4.4,0
38384001,19930104,-6.3,-10.9,0.2,0
38384001,19930105,-1.2,-5.9,5.5,0
38384001,19930106,2.2,-1.9,9,0
38384001,19930107,5,0.9,10.3,0
38384001,19930108,6,1.3,10.3,0
38384001,19930109,4.4,0.7,10.8,0
38384001,19930110,4.4,-0.6,10.3,0
38384001,19930111,7.8,4.2,10.1,9.8
38384001,19930112,8.9,6.1,13.6,0
38384001,19930113,7.9,2.8,13.2,0
38384001,19930114,8.7,7.5,12.2,0
38384001,19930115,8,2.2,13.6,0
38384001,19930116,6.3,3.1,11.5,0
38384001,19930117,8.8,5.7,11.9,0
38384001,19930118,4.4,1.1,10.7,0
38384001,19930119,3.8,0.4,9.6,0
38384001,19930120,4,0.3,12.2,0
38384001,19930121,4.1,0.1,12.2,0
38384001,19930122,5,0.1,13.7,0
38384001,19930123,8.2,2.3,14,0
38384001,19930124,8.4,4,13.8,0.2
38384001,19930125,6.4,4.6,8.4,1.4
38384001,19930126,1.9,0.1,5.1,0.8
38384001,19930127,2.3,-2,5.3,14.8
38384001,19930128,6,4,7.8,1.2
38384001,19930129,6,4.9,11.5,0
38384001,19930130,4.8,-0.7,11.7,0
38384001,19930131,4.6,1.2,10.3,0
38384001,19930201,3.7,0.4,9.5,0
38384001,19930202,0.4,-2.7,3.6,0
38384001,19930203,0.1,-2.6,5.8,0
38384001,19930204,3.2,-3,12.5,0
38384001,19930205,3.7,-0.4,11.3,0
38384001,19930206,3.8,-0.2,11.1,0
38384001,19930207,1.8,-2.9,9.3,0
38384001,19930208,1.4,-2.6,8.4,0
38384001,19930209,2.9,-1.1,9,0
38384001,19930210,4.6,1.7,12.2,0
38384001,19930211,3.5,-2.8,11.8,0
38384001,19930212,2.4,-4.2,10,0
38384001,19930213,2.6,-4.3,12.6,0
38384001,19930214,3.7,-0.6,12.1,0
38384001,19930215,-0.6,-2.4,1.1,0
38384001,19930216,-0.6,-1.5,0.4,0
38384001,19930217,0.7,-1,3,0.2
38384001,19930218,3.4,2,7,0
38384001,19930219,3,-1.3,5.6,1.6
38384001,19930220,3.1,0.7,6.5,0
38384001,19930221,1,-0.8,3,11.8
38384001,19930222,0.2,-0.7,2.2,0.6
38384001,19930223,-1.3,-3.8,2.5,0
38384001,19930224,-4.4,-8,-1.3,0
38384001,19930225,-3.8,-8,1,0
38384001,19930226,-2.3,-8.5,4,0
38384001,19930227,1.4,-3.9,6.5,0.8
38384001,19930228,-0.1,-1,0.2,1
38384001,19930301,-1.2,-2.3,-0.2,0
38384001,19930302,0.9,-1.6,3.8,0
38384001,19930303,1.4,0.4,2.6,1.6
38384001,19930304,0.7,-0.8,4.2,0
38384001,19930305,-0.5,-4.4,4.7,0
38384001,19930306,0.8,-4,5.1,0
38384001,19930307,4.5,0,11.3,0
38384001,19930308,2.8,-2.5,8.3,0
38384001,19930309,5.6,0.2,12.6,0
38384001,19930310,5.8,-0.5,13.8,0
38384001,19930311,6.8,0,13.6,0
38384001,19930312,7.5,0.1,13.9,0
38384001,19930313,7.7,0.3,14.7,0
38384001,19930314,8.4,0.5,16.4,0
38384001,19930315,8.4,1.8,15.9,0
38384001,19930316,9.9,2.7,18.4,0
38384001,19930317,11.5,4.4,18.8,0
38384001,19930318,12.4,4.6,21,0
38384001,19930319,11,4.3,18,0
38384001,19930320,12.3,3.5,21.3,0
38384001,19930321,12.1,10.2,14.6,0
38384001,19930322,13.2,10.1,17.6,1
38384001,19930323,10,9.3,11.3,3.8
38384001,19930324,6.1,5.4,6.7,7
38384001,19930325,4.5,1.2,8,0
38384001,19930326,2.4,-0.3,6,0.6
38384001,19930327,2.8,-2.7,9.2,0
38384001,19930328,2.4,-4.3,8.1,0
38384001,19930329,2.9,-4,10.3,0
38384001,19930330,6.4,-3,15.5,0
38384001,19930331,11.6,2.3,21,0
38384001,19930401,8,4.6,16.6,24.4
38384001,19930402,4.5,2.9,6.3,3.6
38384001,19930403,5.7,3.7,9.7,0
38384001,19930404,6,2.4,11.6,5.8
38384001,19930405,5.8,-1.2,11.2,11
38384001,19930406,10.2,6.8,15.5,9
38384001,19930407,12,9.9,14.9,1.8
38384001,19930408,12.9,10.9,17.2,0
38384001,19930409,12.2,4.6,19.6,9.6
38384001,19930410,12.1,10.8,18.3,3.2
38384001,19930411,8.2,4.4,13.9,5.2
38384001,19930412,8.9,5.2,14.7,6.8
38384001,19930413,8.5,2.7,13.4,0.2
38384001,19930414,9.9,3.9,16.1,0.6
38384001,19930415,10.2,6.5,15.5,0
38384001,19930416,9.3,6.7,14.5,0.6
38384001,19930417,10.2,6,15.4,0
